time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,-9.93575300114,-9.20988466312,21.8858929133,5.85488013962,0.380288634887,0.0,-7.93217483179,-7.91134476363,2.18291491941,-0.0709921659488,0.0530135926403,0.0,400.2665651208031,399.72947237239146,401.378222211847,398.5151968484956
4.199999999999998,-10.4193304735,-9.69264708762,22.0129559869,5.85058872272,0.383337919052,0.0,-8.18739743794,-8.18119998208,2.05103521016,-0.0726076793125,0.0460325550423,0.0,461.3741695155701,460.8240270611299,461.58587982009243,461.45460650772117
4.259999999999997,-10.9185960006,-10.1920197642,22.1324999262,5.84596901066,0.386233402306,0.0,-8.45504846793,-8.46500358467,1.93207818213,-0.0876498332113,0.0523726749518,0.0,469.811219041829,470.30397102721184,469.7043845483022,468.5315503583346
4.319999999999996,-11.4330114421,-10.7075112642,22.2424143813,5.84036570453,0.390090295325,0.0,-8.69261402062,-8.71872798901,1.73046038844,-0.10846626079,0.0811766003055,0.0,442.6944892664668,445.0619292992301,443.9690529969926,442.24954023673223
4.379999999999995,-11.9615643492,-11.2381395663,22.3394825612,5.83413644137,0.394951409778,0.0,-8.92636847487,-8.96962053229,1.50379887474,-0.0958616453576,0.0807008358567,0.0,437.5168348809824,437.482617997988,436.93661196579876,437.97689343669174
4.439999999999993,-12.5056792855,-11.7854518601,22.4257419491,5.82905882404,0.400725339756,0.0,-9.21114173763,-9.27455708821,1.36932756825,-0.0684373565915,0.11656109335,0.0,473.8500967177802,476.60644395336607,474.08543987211357,476.18290444294934
4.499999999999992,-13.0657992793,-12.3499433634,22.501034573,5.82506053319,0.407507117807,0.0,-9.46016877941,-9.54247218367,1.13886826203,-0.0632645414413,0.104826299924,0.0,445.0107936184937,444.0601268708959,445.47511347914656,445.89475156449816
4.559999999999991,-13.6389750708,-12.9285824335,22.5580098631,5.82125111366,0.413408624795,0.0,-9.64669828766,-9.74666777993,0.759888594083,-0.0639455398095,0.0805066211041,0.0,389.81323330134586,387.54248130355495,387.9354444102498,387.8678913175738
4.6199999999999894,-14.2260726842,-13.5222784389,22.5972977783,5.81713348543,0.418758447597,0.0,-9.92374962036,-10.0438647125,0.547842708117,-0.0801813518251,0.102453832431,0.0,456.3474701242272,458.10280697942477,458.44383069165576,457.1479764878994
4.679999999999988,-14.8285394254,-14.1325690687,22.6207444522,5.8123058727,0.425596258466,0.0,-10.1592695986,-10.3001363487,0.232372730806,-0.0810234909015,0.130439366675,0.0,421.01055194598,423.43781244609795,421.93614813815645,421.85781846596797
4.739999999999987,-15.4463821844,-14.7595151734,22.627096569,5.80747620697,0.433290429623,0.0,-10.4361162102,-10.5988101403,-0.0227485565801,-0.0794573952414,0.123424680921,0.0,450.41137729686267,449.85827029270246,449.8726553766106,449.99436473644215
4.799999999999986,-16.0801968965,-15.4037800481,22.6162447025,5.80275106252,0.440758919565,0.0,-10.691810115,-10.8776680567,-0.340718479517,-0.0773792677696,0.126494517349,0.0,430.62594032363984,430.9002426377485,430.660645854863,430.8312878013984
4.859999999999984,-16.7303116906,-16.0657620673,22.5874554762,5.79835656932,0.449212274351,0.0,-10.9793324126,-11.1892303723,-0.621218898219,-0.0660415706521,0.160191060868,0.0,448.9226196332902,451.66695974266435,450.431736714627,451.34391449457394
4.919999999999983,-17.3983387566,-16.7471115146,22.5423180424,5.79431711047,0.459960795033,0.0,-11.2888433631,-11.5230995214,-0.886154805445,-0.0700203863698,0.202256871393,0.0,460.8202102524689,464.16269855999536,463.50818058347164,463.19206938184305
4.979999999999982,-18.0856626648,-17.4491988819,22.4817668907,5.78987107025,0.472529650294,0.0,-11.6224567252,-11.8803310487,-1.13562130549,-0.0838497624955,0.220984347265,0.0,475.932731727811,477.40399816056043,476.61613968642746,475.5536456945154
5.0399999999999805,-18.7905247427,-18.1704509719,22.4011302735,5.7846809517,0.486064530692,0.0,-11.8737675331,-12.1625813049,-1.55449813034,-0.0924136611594,0.233461924827,0.0,416.7593576940558,417.90290261314345,418.0734478870634,417.3195085587707
